3415,1.094
3417,1.094
3418,1.094
3419,1.094
3420,1.094
3421,1.094
3428,1.094
3429,1.094
3430,1.094
3483,1.094
3485,1.094
3486,1.094
3487,1.094
3501,1.094
3502,1.094
3503,1.094
3504,1.094
3505,1.094
3506,1.094
3507,1.094
3514,1.094
3515,1.094
3516,1.094
3517,1.094
3568,1.094
3569,1.094
3571,1.094
3572,1.094
3573,1.094
3581,1.094
3591,1.094
3600,1.094
3602,1.094
3603,1.094
3653,1.094
3654,1.094
3655,1.094
3684,1.094
3685,1.094
3686,1.094
3687,1.094
3740,1.094
3741,1.094
3770,1.094
3771,1.094
3772,1.094
3773,1.094
3823,1.094
3824,1.094
3826,1.094
3827,1.094
3857,1.094
3859,1.094
3909,1.094
3910,1.094
3911,1.094
3912,1.094
3913,1.094
3938,1.094
3940,1.094
3945,1.094
3994,1.094
3995,1.094
3996,1.094
3999,1.094
4000,1.094
4024,1.094
4025,1.094
4026,1.094
4031,1.094
4079,1.094
4080,1.094
4081,1.094
4083,1.094
4085,1.094
4110,1.094
4111,1.094
4117,1.094
4118,1.094
4166,1.094
4167,1.094
4171,1.094
4187,1.094
4188,1.094
4191,1.094
4192,1.094
4194,1.094
4198,1.094
4200,1.094
4202,1.094
4203,1.094
4204,1.094
4205,1.094
4252,1.094
4254,1.094
4255,1.094
4256,1.094
4257,1.094
4258,1.094
4269,1.094
4270,1.094
4271,1.094
4274,1.094
4275,1.094
4276,1.094
4277,1.094
4278,1.094
4280,1.094
4281,1.094
4284,1.094
4285,1.094
4287,1.094
4288,1.094
4289,1.094
4290,1.094
4338,1.094
4339,1.094
4340,1.276333
4341,1.094
4342,1.094
4343,1.094
4344,1.094
4354,1.094
4359,1.094
4360,1.094
4361,1.094
4362,1.094
4363,1.094
4366,1.094
4367,1.094
4372,1.641
4373,1.094
4375,1.094
4376,1.094
4420,1.094
4421,1.094
4422,1.094
4423,1.094
4424,1.094
4425,1.276333
4426,1.337111
4427,1.094
4428,1.094
4429,1.094
4442,1.094
4444,1.094
4446,1.094
4447,1.094
4448,1.094
4449,1.094
4451,1.094
4454,1.094
4455,1.094
4456,1.094
4457,1.094
4458,1.094
4459,1.094
4460,1.094
4461,1.094
4462,1.094
4503,1.094
4505,1.094
4506,1.094
4507,1.094
4508,1.094
4509,1.094
4510,1.094
4511,1.250286
4512,1.392364
4513,1.094
4523,1.094
4524,1.094
4525,1.094
4526,1.094
4528,1.094
4529,1.094
4530,1.094
4532,1.094
4533,1.094
4534,1.094
4535,1.094
4536,1.094
4537,1.094
4538,1.094
4546,1.094
4547,1.094
4548,1.094
4549,1.094
4550,1.094
4589,1.094
4591,1.094
4592,1.094
4593,1.094
4594,1.094
4595,1.094
4596,1.3675
4597,1.337111
4598,1.5316
4599,1.094
4613,1.094
4614,1.094
4616,1.094
4633,1.3128
4634,1.094
4635,1.094
4670,1.094
4673,1.094
4674,1.094
4675,1.3128
4676,1.3675
4677,1.3675
4678,1.094
4679,1.094
4680,1.094
4681,1.094
4682,1.094
4683,1.094
4684,1.094
4698,1.094
4700,1.094
4701,1.094
4702,1.094
4704,1.094
4712,1.094
4719,1.3675
4720,1.094
4721,1.094
4722,1.094
4723,1.094
4755,1.094
4756,1.094
4757,1.094
4758,1.094
4759,1.094
4760,1.094
4761,1.094
4762,1.094
4763,1.094
4764,1.094
4765,1.094
4767,1.094
4768,1.094
4769,1.094
4770,1.094
4779,1.094
4780,1.094
4781,1.094
4782,1.094
4783,1.094
4784,1.094
4785,1.094
4786,1.094
4787,1.094
4788,1.094
4797,1.094
4799,1.094
4801,1.094
4805,1.094
4806,1.458667
4807,1.094
4809,1.094
4840,1.094
4843,1.094
4844,1.094
4846,1.094
4847,1.4222
4848,1.3128
4849,1.3128
4850,1.23075
4853,1.094
4854,1.094
4855,1.094
4856,1.094
4857,1.094
4858,1.094
4863,1.094
4865,1.094
4866,1.094
4868,1.458667
4869,1.094
4870,1.094
4871,1.094
4872,1.094
4884,1.094
4885,1.094
4886,1.458667
4888,1.094
4890,1.094
4895,1.094
4896,1.094
4926,1.094
4928,1.094
4929,1.094
4930,1.094
4931,1.094
4933,1.458667
4934,1.250286
4935,1.094
4936,1.276333
4939,1.094
4940,1.094
4941,1.094
4942,1.276333
4951,1.094
4952,1.094
4953,1.094
4954,1.250286
4955,1.094
4956,1.094
4957,1.094
4958,1.094
4959,1.094
4970,1.094
4975,1.094
4976,1.094
4981,1.094
4982,1.094
5011,1.094
5012,1.094
5013,1.094
5015,1.094
5016,1.094
5017,1.094
5018,1.094
5019,1.094
5020,1.094
5024,1.641
5025,1.094
5026,1.276333
5027,1.094
5028,1.3675
5038,1.094
5039,1.094
5056,1.094
5057,1.094
5062,1.094
5063,1.094
5065,1.094
5066,1.094
5067,1.094
5096,1.094
5097,1.094
5098,1.094
5099,1.094
5100,1.094
5101,1.094
5102,1.094
5103,1.094
5104,1.094
5105,1.094
5106,1.094
5107,1.094
5109,1.094
5110,1.094
5111,1.458667
5112,1.215556
5113,1.094
5114,1.094
5117,1.094
5118,1.094
5142,1.094
5143,1.094
5145,1.094
5146,1.094
5148,1.094
5149,1.094
5150,1.094
5151,1.094
5153,1.094
5180,1.094
5181,1.094
5182,1.094
5183,1.094
5184,1.094
5185,1.094
5186,1.094
5187,1.094
5188,1.094
5189,1.094
5191,1.458667
5192,1.094
5195,1.094
5196,1.215556
5197,1.276333
5198,1.3128
5199,1.094
5227,1.094
5228,1.094
5229,1.094
5234,1.094
5236,1.094
5237,1.094
5263,1.094
5265,1.094
5266,1.094
5268,1.094
5271,1.094
5273,1.094
5275,1.094
5277,1.094
5278,1.094
5279,1.094
5281,1.094
5282,1.215556
5283,1.094
5284,1.094
5285,1.094
5286,1.094
5290,1.094
5313,1.094
5314,1.094
5315,1.094
5320,1.094
5321,1.094
5322,1.094
5353,1.094
5355,1.094
5356,1.094
5358,1.094
5360,1.094
5361,1.094
5362,1.094
5363,1.094
5364,1.094
5365,1.094
5366,1.094
5367,1.5316
5368,1.094
5369,1.094
5370,1.094
5371,1.094
5400,1.094
5403,1.094
5404,1.094
5405,1.094
5406,1.094
5407,1.094
5408,1.094
5434,1.094
5439,1.094
5444,1.094
5445,1.094
5448,1.094
5449,1.094
5450,1.094
5451,1.094
5452,1.23075
5453,1.094
5454,1.094
5455,1.094
5456,1.094
5457,1.094
5466,1.094
5486,1.094
5488,1.094
5489,1.094
5490,1.094
5492,1.094
5494,1.094
5521,1.094
5522,1.094
5528,1.094
5529,1.094
5530,1.094
5535,1.094
5536,1.094
5537,1.094
5540,1.094
5541,1.094
5542,1.094
5572,1.094
5573,1.094
5575,1.094
5576,1.094
5577,1.094
5578,1.094
5579,1.094
5580,1.094
5605,1.094
5606,1.094
5607,1.094
5609,1.094
5610,1.094
5611,1.094
5612,1.094
5613,1.094
5614,1.094
5616,1.094
5620,1.094
5623,1.094
5624,1.094
5625,1.094
5626,1.094
5660,1.094
5687,1.094
5688,1.094
5690,1.094
5691,1.094
5695,1.094
5702,1.094
5706,1.094
5707,1.094
5708,1.094
5709,1.094
5710,1.094
5712,1.094
5740,1.094
5742,1.094
5744,1.094
5745,1.094
5771,1.094
5773,1.094
5775,1.094
5776,1.094
5777,1.094
5783,1.094
5785,1.094
5787,1.094
5791,1.094
5792,1.094
5793,1.094
5794,1.094
5795,1.094
5796,1.094
5798,1.094
5830,1.094
5858,1.094
5861,1.094
5864,1.094
5869,1.094
5870,1.094
5871,1.094
5908,1.094
5915,1.094
5916,1.094
5944,1.094
5945,1.094
5946,1.094
5955,1.094
5956,1.094
5957,1.094
6028,1.094
6030,1.094
6031,1.094
6032,1.094
6033,1.094
6042,1.094
6043,1.094
6114,1.094
6115,1.094
6116,1.094
6118,1.094
6119,1.094
6120,1.094
6121,1.094
6199,1.094
6200,1.094
6201,1.094
6202,1.094
6206,1.094
6210,1.094
6284,1.094
6285,1.094
6286,1.094
6289,1.094
6290,1.094
6291,1.094
6293,1.094
6370,1.094
6371,1.094
6372,1.094
6373,1.094
6374,1.094
6375,1.094
6379,1.094
6381,1.094
6382,1.094
6383,1.094
6456,1.094
6459,1.094
6460,1.094
6463,1.094
6464,1.094
6466,1.094
6469,1.094
6542,1.094
6545,1.094
6547,1.094
6550,1.094
6553,1.094
6554,1.094
6555,1.094
6627,1.094
6631,1.094
6633,1.094
6641,1.094
6642,1.094
6713,1.094
6714,1.094
6715,1.094
6716,1.094
6724,1.094
6727,1.094
6728,1.094
6799,1.094
6801,1.094
6802,1.094
6811,1.094
6813,1.094
6887,1.094
6888,1.094
6893,1.094
6972,1.094
6973,1.094
6974,1.094
6979,1.094
6980,1.094
6982,1.094
7058,1.094
7061,1.094
7063,1.094
7065,1.094
7068,1.094
7143,1.094
7144,1.094
7146,1.094
7147,1.094
7149,1.094
7150,1.094
7153,1.094
7154,1.094
7230,1.094
7232,1.094
7233,1.094
7249,1.094
7250,1.094
7315,1.094
7316,1.094
7317,1.094
7318,1.094
7322,1.094
7400,1.094
7401,1.094
7404,1.094
7406,1.094
7420,1.094
7486,1.094
7488,1.094
7490,1.094
7492,1.094
7493,1.094
7494,1.094
7495,1.094
7505,1.094
7506,2.188
7576,1.094
7577,1.094
7578,1.094
7579,1.094
7580,1.094
7582,1.094
7584,1.094
7589,1.094
7592,1.094
7661,1.094
7662,1.094
7663,1.094
7664,1.094
7665,1.094
7667,1.094
7668,1.094
7670,1.094
7671,1.094
7675,1.094
7747,1.094
7748,1.094
7749,1.094
7750,1.094
7751,1.094
7753,1.094
7755,1.094
7756,1.094
7761,1.094
7763,1.094
7833,1.094
7834,1.094
7836,1.094
7837,1.094
7839,1.094
7842,1.094
7922,1.094
7923,1.094
7925,1.094
7926,1.094
7928,1.094
8006,1.094
8007,1.094
8008,1.094
8010,1.094
8011,1.094
8014,1.094
8096,1.094
8099,1.094
8101,1.094
8102,1.094
8103,1.094
8177,1.094
8179,1.094
8181,1.094
8185,1.094
8187,1.094
8188,1.094
8264,1.094
8273,1.094
8275,1.094
8360,1.094
8442,1.094
8444,1.094
8529,1.094
8530,1.094
8614,1.094
8615,1.094
